year,flu week,MA rate,MA pop,MA count,MA weighted rate,BE rate,BE count,BE pop,BE weighted rate,SB rate,SB count,SB pop,SB weighted rate,JE rate,JE count,JE pop,JE weighted rate,GA rate,GA count,GA pop,GA weighted rate
,,,,,0.0,,,,,,,,,,,,,,,,
1.0,1.0,0.0,7697.0,0.0,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0
1.0,2.0,0.0,7697.0,0.0,0.0,0.0,0.0,9253.0,0.0,0.000438417,15.0,34214.0,0.000438417,0.0,0.0,11406.0,0.0,8.928299999999999e-05,8.0,89603.0,8.928299999999999e-05
1.0,3.0,0.0,7697.0,0.0,0.0,0.000648438,6.0,9253.0,0.0002593752,0.000818378,28.0,34214.0,0.0005904014000000001,0.0,0.0,11406.0,0.0,0.00010044299999999999,9.0,89603.0,9.3747e-05
1.0,4.0,0.00025984099999999997,7697.0,2.0,0.00010393639999999999,0.000216146,2.0,9253.0,0.00024208352000000002,0.0008476060000000001,29.0,34214.0,0.0006932832400000001,0.0,0.0,11406.0,0.0,0.00033481,30.0,89603.0,0.0001901722
1.0,5.0,0.0,7697.0,0.0,6.236183999999999e-05,0.000648438,6.0,9253.0,0.000404625312,0.000730695,25.0,34214.0,0.0007082479440000001,0.0,0.0,11406.0,0.0,0.000502215,45.0,89603.0,0.00031498932
1.0,6.0,0.00519683,7697.0,40.0,0.0021161491040000003,0.003998703,37.0,9253.0,0.0018422563872000002,0.0,0.0,34214.0,0.0004249487664,0.0,0.0,11406.0,0.0,0.000703101,63.0,89603.0,0.000470233992
1.0,7.0,0.006236195999999999,7697.0,48.0,0.0037641678624,0.006268236999999999,58.0,9253.0,0.00361264863232,2.9228000000000002e-05,1.0,34214.0,0.00026666045984,0.0,0.0,11406.0,0.0,0.004497617,403.0,89603.0,0.0020811871952
1.0,8.0,0.012992075,7697.0,100.0,0.00745533071744,0.007997406,74.0,9253.0,0.005366551579392,0.000496873,17.0,34214.0,0.000358745475904,0.0,0.0,11406.0,0.0,0.0047096640000000006,422.0,89603.0,0.0031325779171200003
1.0,9.0,0.006236195999999999,7697.0,48.0,0.0069676768304639996,0.0018372420000000002,17.0,9253.0,0.0039548277476352004,0.0008476060000000001,29.0,34214.0,0.0005542896855424001,0.0,0.0,11406.0,0.0,0.0012722789999999999,114.0,89603.0,0.002388458350272
1.0,10.0,0.0005196830000000001,7697.0,4.0,0.004388479298278399,0.000540365,5.0,9253.0,0.00258904264858112,0.000175367,6.0,34214.0,0.00040272061132544005,0.0,0.0,11406.0,0.0,0.000803545,72.0,89603.0,0.0017544930101632001
1.0,11.0,0.0,7697.0,0.0,0.0026330875789670393,0.000216146,2.0,9253.0,0.0016398839891486718,0.000116911,4.0,34214.0,0.000288396766795264,0.0,0.0,11406.0,0.0,0.000122764,11.0,89603.0,0.00110180140609792
1.0,12.0,0.0,7697.0,0.0,0.0015798525473802235,0.000108073,1.0,9253.0,0.001027159593489203,8.7683e-05,3.0,34214.0,0.0002081112600771584,0.0,0.0,11406.0,0.0,1.116e-05,1.0,89603.0,0.000665544843658752
1.0,13.0,0.0,7697.0,0.0,0.000947911528428134,0.000324219,3.0,9253.0,0.0007459833560935218,2.9228000000000002e-05,1.0,34214.0,0.00013655795604629504,0.0,0.0,11406.0,0.0,0.0,0.0,89603.0,0.0003993269061952512
1.0,14.0,0.0,7697.0,0.0,0.0005687469170568804,0.000324219,3.0,9253.0,0.0005772776136561131,5.8456000000000004e-05,2.0,34214.0,0.00010531717362777703,0.0,0.0,11406.0,0.0,0.0,0.0,89603.0,0.00023959614371715072
1.0,15.0,0.0,7697.0,0.0,0.0003412481502341282,0.0,0.0,9253.0,0.0003463665681936678,2.9228000000000002e-05,1.0,34214.0,7.488150417666621e-05,0.0,0.0,11406.0,0.0,0.0,0.0,89603.0,0.00014375768623029042
1.0,16.0,0.0,7697.0,0.0,0.0002047488901404769,0.0,0.0,9253.0,0.00020781994091620068,0.0,0.0,34214.0,4.4928902505999724e-05,0.0,0.0,11406.0,0.0,0.0,0.0,89603.0,8.625461173817425e-05
1.0,17.0,0.0,7697.0,0.0,0.00012284933408428613,0.000216146,2.0,9253.0,0.00021115036454972042,0.0,0.0,34214.0,2.6957341503599833e-05,0.0,0.0,11406.0,0.0,0.0,0.0,89603.0,5.175276704290455e-05
1.0,18.0,0.0,7697.0,0.0,7.370960045057168e-05,0.0,0.0,9253.0,0.00012669021872983226,0.0,0.0,34214.0,1.6174404902159898e-05,0.0,0.0,11406.0,0.0,0.0,0.0,89603.0,3.105166022574273e-05
1.0,19.0,0.0,7697.0,0.0,4.4225760270343e-05,0.0,0.0,9253.0,7.601413123789935e-05,0.0,0.0,34214.0,9.704642941295939e-06,0.0,0.0,11406.0,0.0,0.0,0.0,89603.0,1.8630996135445634e-05
1.0,20.0,0.0,7697.0,0.0,2.65354561622058e-05,0.0,0.0,9253.0,4.560847874273961e-05,0.0,0.0,34214.0,5.8227857647775635e-06,0.0,0.0,11406.0,0.0,0.0,0.0,89603.0,1.117859768126738e-05
1.0,21.0,0.0,7697.0,0.0,1.5921273697323478e-05,0.0,0.0,9253.0,2.7365087245643767e-05,0.0,0.0,34214.0,3.493671458866538e-06,0.0,0.0,11406.0,0.0,0.0,0.0,89603.0,6.707158608760428e-06
1.0,22.0,0.0,7697.0,0.0,9.552764218394087e-06,0.0,0.0,9253.0,1.641905234738626e-05,0.0,0.0,34214.0,2.096202875319923e-06,0.0,0.0,11406.0,0.0,0.0,0.0,89603.0,4.024295165256256e-06
1.0,23.0,0.0,7697.0,0.0,5.731658531036452e-06,0.0,0.0,9253.0,9.851431408431755e-06,0.0,0.0,34214.0,1.2577217251919537e-06,0.0,0.0,11406.0,0.0,0.0,0.0,89603.0,2.4145770991537536e-06
1.0,24.0,0.0,7697.0,0.0,3.438995118621871e-06,0.000108073,1.0,9253.0,4.9140058845059055e-05,0.0,0.0,34214.0,7.546330351151723e-07,0.0,0.0,11406.0,0.0,0.0,0.0,89603.0,1.4487462594922521e-06
1.0,25.0,0.0,7697.0,0.0,2.0633970711731226e-06,0.0,0.0,9253.0,2.948403530703543e-05,0.0,0.0,34214.0,4.527798210691033e-07,0.0,0.0,11406.0,0.0,0.0,0.0,89603.0,8.692477556953513e-07
1.0,26.0,0.0,7697.0,0.0,1.2380382427038734e-06,0.0,0.0,9253.0,1.7690421184221257e-05,0.0,0.0,34214.0,2.71667892641462e-07,0.0,0.0,11406.0,0.0,0.0,0.0,89603.0,5.215486534172107e-07
1.0,27.0,0.0,7697.0,0.0,7.42822945622324e-07,0.0,0.0,9253.0,1.0614252710532754e-05,0.0,0.0,34214.0,1.6300073558487719e-07,0.0,0.0,11406.0,0.0,0.0,0.0,89603.0,3.1292919205032643e-07
1.0,28.0,0.0,7697.0,0.0,4.456937673733944e-07,0.0,0.0,9253.0,6.368551626319652e-06,0.0,0.0,34214.0,9.78004413509263e-08,0.0,0.0,11406.0,0.0,0.0,0.0,89603.0,1.8775751523019586e-07
1.0,29.0,0.0,7697.0,0.0,2.6741626042403664e-07,0.0,0.0,9253.0,3.821130975791791e-06,0.0,0.0,34214.0,5.868026481055578e-08,0.0,0.0,11406.0,0.0,0.0,0.0,89603.0,1.1265450913811751e-07
1.0,30.0,0.0,7697.0,0.0,1.60449756254422e-07,0.0,0.0,9253.0,2.2926785854750747e-06,0.0,0.0,34214.0,3.520815888633347e-08,0.0,0.0,11406.0,0.0,0.0,0.0,89603.0,6.759270548287051e-08
1.0,31.0,0.000129921,7697.0,1.0,5.2064669853752654e-05,0.0,0.0,9253.0,1.3756071512850448e-06,0.0,0.0,34214.0,2.112489533180008e-08,0.0,0.0,11406.0,0.0,0.0,0.0,89603.0,4.0555623289722304e-08
1.0,32.0,0.0,7697.0,0.0,3.123880191225159e-05,0.0,0.0,9253.0,8.253642907710269e-07,0.0,0.0,34214.0,1.2674937199080047e-08,0.0,0.0,11406.0,0.0,0.0,0.0,89603.0,2.4333373973833382e-08
1.0,33.0,0.0,7697.0,0.0,1.8743281147350955e-05,0.0,0.0,9253.0,4.952185744626161e-07,0.0,0.0,34214.0,7.604962319448028e-09,0.0,0.0,11406.0,0.0,4.4641e-05,4.0,89603.0,1.7871000024384302e-05
1.0,34.0,0.0,7697.0,0.0,1.1245968688410572e-05,0.0,0.0,9253.0,2.9713114467756964e-07,0.0,0.0,34214.0,4.562977391668817e-09,0.0,0.0,11406.0,0.0,0.0,0.0,89603.0,1.0722600014630581e-05
1.0,35.0,0.0,7697.0,0.0,6.747581213046344e-06,0.0,0.0,9253.0,1.7827868680654178e-07,0.0,0.0,34214.0,2.73778643500129e-09,0.0,0.0,11406.0,0.0,0.0,0.0,89603.0,6.433560008778348e-06
1.0,36.0,0.0,7697.0,0.0,4.048548727827806e-06,0.0,0.0,9253.0,1.0696721208392507e-07,0.0,0.0,34214.0,1.6426718610007739e-09,0.0,0.0,11406.0,0.0,0.0,0.0,89603.0,3.860136005267009e-06
1.0,37.0,0.0,7697.0,0.0,2.4291292366966833e-06,0.0,0.0,9253.0,6.418032725035503e-08,0.0,0.0,34214.0,9.856031166004643e-10,0.0,0.0,11406.0,0.0,0.0,0.0,89603.0,2.3160816031602053e-06
1.0,38.0,0.0,7697.0,0.0,1.45747754201801e-06,0.0,0.0,9253.0,3.850819635021302e-08,0.0,0.0,34214.0,5.913618699602785e-10,0.0,0.0,11406.0,0.0,0.0,0.0,89603.0,1.3896489618961232e-06
1.0,39.0,0.0,7697.0,0.0,8.744865252108059e-07,0.0,0.0,9253.0,2.310491781012781e-08,0.0,0.0,34214.0,3.548171219761671e-10,0.0,0.0,11406.0,0.0,0.0,0.0,89603.0,8.33789377137674e-07
1.0,40.0,0.0,7697.0,0.0,5.246919151264835e-07,0.0,0.0,9253.0,1.3862950686076685e-08,0.0,0.0,34214.0,2.1289027318570026e-10,0.0,0.0,11406.0,0.0,0.0,0.0,89603.0,5.002736262826043e-07
1.0,41.0,0.0,7697.0,0.0,3.148151490758901e-07,0.0,0.0,9253.0,8.31777041164601e-09,0.0,0.0,34214.0,1.2773416391142016e-10,0.0,0.0,11406.0,0.0,0.0,0.0,89603.0,3.001641757695626e-07
1.0,42.0,0.0,7697.0,0.0,1.8888908944553406e-07,0.0,0.0,9253.0,4.990662246987606e-09,0.0,0.0,34214.0,7.664049834685209e-11,0.0,0.0,11406.0,0.0,0.0,0.0,89603.0,1.8009850546173755e-07
1.0,43.0,0.0,7697.0,0.0,1.1333345366732043e-07,0.0,0.0,9253.0,2.994397348192563e-09,0.0,0.0,34214.0,4.5984299008111255e-11,0.0,0.0,11406.0,0.0,0.0,0.0,89603.0,1.0805910327704253e-07
1.0,44.0,0.0,7697.0,0.0,6.800007220039226e-08,0.0,0.0,9253.0,1.7966384089155377e-09,0.0,0.0,34214.0,2.7590579404866753e-11,0.0,0.0,11406.0,0.0,0.0,0.0,89603.0,6.483546196622551e-08
1.0,45.0,0.0,7697.0,0.0,4.080004332023535e-08,0.0,0.0,9253.0,1.0779830453493226e-09,0.0,0.0,34214.0,1.6554347642920052e-11,0.0,0.0,11406.0,0.0,0.0,0.0,89603.0,3.89012771797353e-08
1.0,46.0,0.0,7697.0,0.0,2.4480025992141208e-08,0.0,0.0,9253.0,6.467898272095935e-10,0.0,0.0,34214.0,9.93260858575203e-12,0.0,0.0,11406.0,0.0,0.0,0.0,89603.0,2.334076630784118e-08
1.0,47.0,0.0,7697.0,0.0,1.4688015595284724e-08,0.0,0.0,9253.0,3.880738963257561e-10,0.0,0.0,34214.0,5.959565151451218e-12,0.0,0.0,11406.0,0.0,0.0,0.0,89603.0,1.4004459784704708e-08
1.0,48.0,0.0,7697.0,0.0,8.812809357170834e-09,0.0,0.0,9253.0,2.3284433779545364e-10,0.0,0.0,34214.0,3.5757390908707304e-12,0.0,0.0,11406.0,0.0,0.0,0.0,89603.0,8.402675870822824e-09
1.0,49.0,0.0,7697.0,0.0,5.2876856143025e-09,0.0,0.0,9253.0,1.3970660267727219e-10,0.0,0.0,34214.0,2.145443454522438e-12,0.0,0.0,11406.0,0.0,0.0,0.0,89603.0,5.041605522493694e-09
1.0,50.0,0.0,7697.0,0.0,3.1726113685815e-09,0.0,0.0,9253.0,8.382396160636331e-11,0.0,0.0,34214.0,1.2872660727134627e-12,0.0,0.0,11406.0,0.0,0.0,0.0,89603.0,3.0249633134962165e-09
1.0,51.0,0.0,7697.0,0.0,1.9035668211489e-09,0.0,0.0,9253.0,5.0294376963817984e-11,0.0,0.0,34214.0,7.723596436280776e-13,0.0,0.0,11406.0,0.0,0.0,0.0,89603.0,1.8149779880977299e-09
1.0,52.0,0.0,7697.0,0.0,1.1421400926893399e-09,0.0,0.0,9253.0,3.017662617829079e-11,0.0,0.0,34214.0,4.634157861768466e-13,0.0,0.0,11406.0,0.0,0.0,0.0,89603.0,1.088986792858638e-09
1.0,53.0,0.0,7697.0,0.0,6.852840556136039e-10,0.0,0.0,9253.0,1.8105975706974473e-11,0.0,0.0,34214.0,2.7804947170610794e-13,0.0,0.0,11406.0,0.0,0.0,0.0,89603.0,6.533920757151827e-10
2.0,1.0,0.0,7643.0,0.0,4.1117043336816235e-10,0.0,0.0,9253.0,1.0863585424184684e-11,0.0,0.0,34214.0,1.6682968302366476e-13,0.0,0.0,11406.0,0.0,0.0,0.0,89603.0,3.9203524542910965e-10
2.0,2.0,0.0,7643.0,0.0,2.467022600208974e-10,0.0,0.0,9205.0,6.51815125451081e-12,0.0,0.0,34374.0,1.0009780981419886e-13,0.0,0.0,11371.0,0.0,0.0,0.0,91295.0,2.3522114725746577e-10
2.0,3.0,0.0,7643.0,0.0,1.4802135601253843e-10,0.0,0.0,9205.0,3.910890752706486e-12,0.0,0.0,34374.0,6.005868588851931e-14,0.0,0.0,11371.0,0.0,0.0,0.0,91295.0,1.4113268835447945e-10
2.0,4.0,0.0,7643.0,0.0,8.881281360752306e-11,0.0,0.0,9205.0,2.3465344516238915e-12,0.0,0.0,34374.0,3.603521153311158e-14,0.0,0.0,11371.0,0.0,0.0,0.0,91295.0,8.467961301268766e-11
2.0,5.0,0.0,7643.0,0.0,5.3287688164513836e-11,0.0,0.0,9205.0,1.4079206709743348e-12,0.0,0.0,34374.0,2.162112691986695e-14,0.0,0.0,11371.0,0.0,0.0,0.0,91295.0,5.0807767807612596e-11
2.0,6.0,0.0,7643.0,0.0,3.19726128987083e-11,0.0,0.0,9205.0,8.447524025846008e-13,0.0,0.0,34374.0,1.297267615192017e-14,0.0,0.0,11371.0,0.0,0.0,0.0,91295.0,3.0484660684567556e-11
2.0,7.0,0.0,7643.0,0.0,1.918356773922498e-11,0.0,0.0,9205.0,5.068514415507604e-13,0.0,0.0,34374.0,7.783605691152102e-15,0.0,0.0,11371.0,0.0,0.0,0.0,91295.0,1.8290796410740533e-11
2.0,8.0,0.0,7643.0,0.0,1.1510140643534987e-11,0.0,0.0,9205.0,3.0411086493045626e-13,0.0,0.0,34374.0,4.670163414691261e-15,0.0,0.0,11371.0,0.0,0.0,0.0,91295.0,1.0974477846444319e-11
2.0,9.0,0.0,7643.0,0.0,6.906084386120992e-12,0.0,0.0,9205.0,1.8246651895827376e-13,0.0,0.0,34374.0,2.8020980488147565e-15,0.0,0.0,11371.0,0.0,1.0954e-05,1.0,91295.0,4.381606584686708e-06
2.0,10.0,0.0,7643.0,0.0,4.143650631672595e-12,0.0,0.0,9205.0,1.0947991137496424e-13,0.0,0.0,34374.0,1.6812588292888538e-15,0.0,0.0,11371.0,0.0,0.0,0.0,91295.0,2.6289639508120247e-06
2.0,11.0,0.0,7643.0,0.0,2.4861903790035567e-12,0.0,0.0,9205.0,6.568794682497854e-14,0.0,0.0,34374.0,1.0087552975733123e-15,0.0,0.0,11371.0,0.0,1.0954e-05,1.0,91295.0,5.958978370487215e-06
2.0,12.0,0.0,7643.0,0.0,1.491714227402134e-12,0.0,0.0,9205.0,3.9412768094987126e-14,0.0,0.0,34374.0,6.052531785439873e-16,0.0,0.0,11371.0,0.0,1.0954e-05,1.0,91295.0,7.95698702229233e-06
2.0,13.0,0.0,7643.0,0.0,8.950285364412803e-13,0.0,0.0,9205.0,2.3647660856992276e-14,0.0,0.0,34374.0,3.631519071263924e-16,0.0,0.0,11371.0,0.0,0.0,0.0,91295.0,4.774192213375398e-06
2.0,14.0,0.0,7643.0,0.0,5.370171218647682e-13,0.0,0.0,9205.0,1.4188596514195365e-14,0.0,0.0,34374.0,2.1789114427583544e-16,0.0,0.0,11371.0,0.0,1.0954e-05,1.0,91295.0,7.2461153280252395e-06
2.0,15.0,0.0,7643.0,0.0,3.2221027311886093e-13,0.0,0.0,9205.0,8.513157908517218e-15,0.0,0.0,34374.0,1.3073468656550127e-16,0.0,0.0,11371.0,0.0,2.1907e-05,2.0,91295.0,1.3110469196815144e-05
2.0,16.0,0.0,7643.0,0.0,1.9332616387131655e-13,0.0,0.0,9205.0,5.107894745110331e-15,5.8184e-05,2.0,34374.0,2.3273600000078442e-05,0.0,0.0,11371.0,0.0,3.2860999999999996e-05,3.0,91295.0,2.1010681518089085e-05
2.0,17.0,0.0,7643.0,0.0,1.1599569832278993e-13,0.0,0.0,9205.0,3.0647368470661986e-15,0.0,0.0,34374.0,1.3964160000047064e-05,0.0,0.0,11371.0,0.0,3.2860999999999996e-05,3.0,91295.0,2.575080891085345e-05
2.0,18.0,0.0,7643.0,0.0,6.959741899367396e-14,0.0,0.0,9205.0,1.838842108239719e-15,0.0,0.0,34374.0,8.378496000028239e-06,0.0,0.0,11371.0,0.0,0.000602443,55.0,91295.0,0.0002564276853465121
2.0,19.0,0.0,7643.0,0.0,4.175845139620437e-14,0.0,0.0,9205.0,1.1033052649438314e-15,0.0,0.0,34374.0,5.027097600016943e-06,0.0,0.0,11371.0,0.0,0.000525768,48.0,91295.0,0.0003641638112079073
2.0,20.0,0.0,7643.0,0.0,2.5055070837722622e-14,0.0,0.0,9205.0,6.619831589662988e-16,0.0,0.0,34374.0,3.0162585600101655e-06,0.0,0.0,11371.0,0.0,1.0954e-05,1.0,91295.0,0.00022287988672474438
2.0,21.0,0.0,7643.0,0.0,1.5033042502633572e-14,0.0,0.0,9205.0,3.971898953797793e-16,0.0,0.0,34374.0,1.8097551360060992e-06,0.0,0.0,11371.0,0.0,0.00043814,40.0,91295.0,0.00030898393203484663
2.0,22.0,0.000130839,7643.0,1.0,5.2335600009019824e-05,0.0,0.0,9205.0,2.383139372278676e-16,2.9092e-05,1.0,34374.0,1.272265308160366e-05,0.0,0.0,11371.0,0.0,0.000383373,35.0,91295.0,0.000338739559220908
2.0,23.0,0.0,7643.0,0.0,3.1401360005411895e-05,0.0,0.0,9205.0,1.4298836233672054e-16,0.0,0.0,34374.0,7.633591848962195e-06,0.0,0.0,11371.0,0.0,0.000284791,26.0,91295.0,0.0003171601355325448
2.0,24.0,0.0,7643.0,0.0,1.8840816003247136e-05,0.00032591,3.0,9205.0,0.0001303640000000858,0.0,0.0,34374.0,4.580155109377317e-06,0.0,0.0,11371.0,0.0,0.000306698,28.0,91295.0,0.00031297528131952687
2.0,25.0,0.000130839,7643.0,1.0,6.364008960194828e-05,0.000543183,5.0,9205.0,0.0002954916000000515,0.0,0.0,34374.0,2.7480930656263903e-06,0.0,0.0,11371.0,0.0,0.000361466,33.0,91295.0,0.0003323715687917161
2.0,26.0,0.0,7643.0,0.0,3.8184053761168964e-05,0.00010863700000000001,1.0,9205.0,0.00022074976000003088,0.0,0.0,34374.0,1.6488558393758342e-06,0.000615601,7.0,11371.0,0.00024624040000000003,0.000427187,39.0,91295.0,0.00037029774127502965
2.0,27.0,0.0,7643.0,0.0,2.291043225670138e-05,0.001086366,10.0,9205.0,0.0005669962560000186,0.0,0.0,34374.0,9.893135036255005e-07,0.000791487,9.0,11371.0,0.00046433904000000003,0.000361466,33.0,91295.0,0.00036676504476501777
2.0,28.0,0.0,7643.0,0.0,1.3746259354020827e-05,0.003476372,32.0,9205.0,0.0017307465536000113,0.0,0.0,34374.0,5.935881021753003e-07,0.000967373,11.0,11371.0,0.000665552624,0.000284791,26.0,91295.0,0.0003339754268590107
2.0,29.0,0.0,7643.0,0.0,8.247755612412496e-06,0.000434546,4.0,9205.0,0.0012122663321600068,0.0,0.0,34374.0,3.5615286130518017e-07,0.001407088,16.0,11371.0,0.0009621667744,0.000175256,16.0,91295.0,0.0002704876561154064
2.0,30.0,0.0,7643.0,0.0,4.948653367447497e-06,0.00010863700000000001,1.0,9205.0,0.0007708145992960041,0.0,0.0,34374.0,2.136917167831081e-07,0.00175886,20.0,11371.0,0.0012808440646400001,0.000142396,13.0,91295.0,0.00021925099366924383
2.0,31.0,0.0,7643.0,0.0,2.9691920204684983e-06,0.0,0.0,9205.0,0.0004624887595776024,0.0,0.0,34374.0,1.2821503006986486e-07,0.0,0.0,11371.0,0.0007685064387840001,7.6675e-05,7.0,91295.0,0.0001622205962015463
2.0,32.0,0.0,7643.0,0.0,1.7815152122810988e-06,0.0,0.0,9205.0,0.00027749325574656143,0.0,0.0,34374.0,7.69290180419189e-08,0.0,0.0,11371.0,0.0004611038632704,4.3814e-05,4.0,91295.0,0.00011485795772092779
2.0,33.0,0.0,7643.0,0.0,1.0689091273686592e-06,0.0,0.0,9205.0,0.00016649595344793685,0.0,0.0,34374.0,4.615741082515134e-08,0.0,0.0,11371.0,0.00027666231796224,1.0954e-05,1.0,91295.0,7.329637463255668e-05
2.0,34.0,0.0,7643.0,0.0,6.413454764211955e-07,0.0,0.0,9205.0,9.989757206876211e-05,0.0,0.0,34374.0,2.7694446495090804e-08,0.0,0.0,11371.0,0.00016599739077734397,0.0,0.0,91295.0,4.3977824779534006e-05
2.0,35.0,0.0,7643.0,0.0,3.848072858527173e-07,0.0,0.0,9205.0,5.9938543241257264e-05,0.0,0.0,34374.0,1.661666789705448e-08,0.0,0.0,11371.0,9.959843446640638e-05,0.0,0.0,91295.0,2.6386694867720402e-05
2.0,36.0,0.0,7643.0,0.0,2.3088437151163036e-07,0.0,0.0,9205.0,3.5963125944754355e-05,0.0,0.0,34374.0,9.970000738232688e-09,0.0,0.0,11371.0,5.975906067984382e-05,0.0,0.0,91295.0,1.583201692063224e-05
2.0,37.0,0.0,7643.0,0.0,1.385306229069782e-07,0.0,0.0,9205.0,2.1577875566852613e-05,0.0,0.0,34374.0,5.982000442939613e-09,0.0,0.0,11371.0,3.5855436407906294e-05,0.0,0.0,91295.0,9.499210152379345e-06
2.0,38.0,0.0,7643.0,0.0,8.311837374418691e-08,0.0,0.0,9205.0,1.2946725340111568e-05,0.0,0.0,34374.0,3.5892002657637675e-09,0.0,0.0,11371.0,2.1513261844743776e-05,0.0,0.0,91295.0,5.699526091427607e-06
2.0,39.0,0.0,7643.0,0.0,4.987102424651215e-08,0.0,0.0,9205.0,7.76803520406694e-06,0.0,0.0,34374.0,2.1535201594582605e-09,0.0,0.0,11371.0,1.2907957106846265e-05,0.0,0.0,91295.0,3.419715654856564e-06
2.0,40.0,0.0,7643.0,0.0,2.992261454790729e-08,0.0,0.0,9205.0,4.660821122440164e-06,0.0,0.0,34374.0,1.2921120956749563e-09,0.0,0.0,11371.0,7.74477426410776e-06,0.0,0.0,91295.0,2.0518293929139383e-06
2.0,41.0,0.0,7643.0,0.0,1.7953568728744374e-08,0.0,0.0,9205.0,2.796492673464098e-06,0.0,0.0,34374.0,7.752672574049738e-10,0.0,0.0,11371.0,4.646864558464655e-06,0.0,0.0,91295.0,1.2310976357483629e-06
2.0,42.0,0.0,7643.0,0.0,1.0772141237246624e-08,0.0,0.0,9205.0,1.6778956040784588e-06,0.0,0.0,34374.0,4.6516035444298423e-10,0.0,0.0,11371.0,2.788118735078793e-06,0.0,0.0,91295.0,7.386585814490177e-07
2.0,43.0,0.0,7643.0,0.0,6.463284742347974e-09,0.0,0.0,9205.0,1.0067373624470753e-06,0.0,0.0,34374.0,2.7909621266579055e-10,0.0,0.0,11371.0,1.6728712410472757e-06,0.0,0.0,91295.0,4.431951488694106e-07
2.0,44.0,0.0,7643.0,0.0,3.877970845408784e-09,0.0,0.0,9205.0,6.040424174682451e-07,0.0,0.0,34374.0,1.6745772759947433e-10,0.0,0.0,11371.0,1.0037227446283654e-06,0.0,0.0,91295.0,2.659170893216463e-07
2.0,45.0,0.0,7643.0,0.0,2.3267825072452705e-09,0.0,0.0,9205.0,3.6242545048094706e-07,0.0,0.0,34374.0,1.004746365596846e-10,0.0,0.0,11371.0,6.022336467770192e-07,0.0,0.0,91295.0,1.595502535929878e-07
2.0,46.0,0.0,7643.0,0.0,1.3960695043471623e-09,0.0,0.0,9205.0,2.1745527028856823e-07,0.0,0.0,34374.0,6.028478193581075e-11,0.0,0.0,11371.0,3.6134018806621153e-07,0.0,0.0,91295.0,9.573015215579267e-08
2.0,47.0,0.0,7643.0,0.0,8.376417026082974e-10,0.0,0.0,9205.0,1.3047316217314093e-07,0.0,0.0,34374.0,3.617086916148645e-11,0.0,0.0,11371.0,2.1680411283972691e-07,0.0,0.0,91295.0,5.74380912934756e-08
2.0,48.0,0.0,7643.0,0.0,5.025850215649784e-10,0.0,0.0,9205.0,7.828389730388456e-08,0.0,0.0,34374.0,2.170252149689187e-11,0.0,0.0,11371.0,1.3008246770383614e-07,0.0,0.0,91295.0,3.446285477608536e-08
2.0,49.0,0.0,7643.0,0.0,3.0155101293898705e-10,0.0,0.0,9205.0,4.697033838233073e-08,0.0,0.0,34374.0,1.3021512898135121e-11,0.0,0.0,11371.0,7.804948062230168e-08,0.0,0.0,91295.0,2.0677712865651214e-08
2.0,50.0,0.0,7643.0,0.0,1.8093060776339223e-10,0.0,0.0,9205.0,2.8182203029398438e-08,0.0,0.0,34374.0,7.812907738881072e-12,0.0,0.0,11371.0,4.6829688373381007e-08,0.0,0.0,91295.0,1.2406627719390729e-08
2.0,51.0,0.0,7643.0,0.0,1.0855836465803533e-10,0.0,0.0,9205.0,1.6909321817639063e-08,0.0,0.0,34374.0,4.687744643328643e-12,0.0,0.0,11371.0,2.8097813024028602e-08,0.0,0.0,91295.0,7.443976631634437e-09
2.0,52.0,0.0,7643.0,0.0,6.513501879482119e-11,0.0,0.0,9205.0,1.0145593090583438e-08,0.0,0.0,34374.0,2.8126467859971856e-12,0.0,0.0,11371.0,1.685868781441716e-08,0.0,0.0,91295.0,4.466385978980662e-09
3.0,1.0,0.0,7664.0,0.0,3.908101127689271e-11,0.0,0.0,9205.0,6.087355854350063e-09,0.0,0.0,34374.0,1.6875880715983112e-12,0.0,0.0,11371.0,1.0115212688650296e-08,0.0,0.0,91295.0,2.6798315873883973e-09
3.0,2.0,0.0,7664.0,0.0,2.3448606766135627e-11,0.0,0.0,9356.0,3.6524135126100377e-09,0.0,0.0,34451.0,1.0125528429589867e-12,0.0,0.0,11317.0,6.069127613190177e-09,0.0,0.0,92506.0,1.6078989524330383e-09
3.0,3.0,0.0,7664.0,0.0,1.4069164059681375e-11,0.0,0.0,9356.0,2.1914481075660227e-09,0.0,0.0,34451.0,6.07531705775392e-13,0.0,0.0,11317.0,3.641476567914106e-09,0.0,0.0,92506.0,9.64739371459823e-10
3.0,4.0,0.0,7664.0,0.0,8.441498435808824e-12,0.0,0.0,9356.0,1.3148688645396136e-09,0.0,0.0,34451.0,3.645190234652352e-13,0.0,0.0,11317.0,2.1848859407484636e-09,0.0,0.0,92506.0,5.788436228758938e-10
3.0,5.0,0.0,7664.0,0.0,5.064899061485294e-12,0.0,0.0,9356.0,7.889213187237681e-10,0.0,0.0,34451.0,2.187114140791411e-13,0.0,0.0,11317.0,1.310931564449078e-09,0.0,0.0,92506.0,3.473061737255363e-10
