year,flu week,PA rate,PA pop,PA count,PA weighted rate,GA rate,GA count,GA pop,GA weighted rate,ME rate,ME count,ME pop,ME weighted rate,SG rate,SG count,SG pop,SG weighted rate,CA rate,CA count,CA pop,CA weighted rate
3.0,7.0,0.0,15590.0,0.0,4.792214084638156e-10,0.0,0.0,92506.0,1.2503022254119307e-10,0.0,0.0,1887.0,2.8267307242798182e-11,0.0,0.0,3582.0,2.2890146489120507e-09,0.0,0.0,10135.0,4.851204733356063e-11
3.0,8.0,0.0,15590.0,0.0,2.8753284507828933e-10,0.0,0.0,92506.0,7.501813352471584e-11,0.0,0.0,1887.0,1.6960384345678908e-11,0.0,0.0,3582.0,1.3734087893472303e-09,0.0,0.0,10135.0,2.9107228400136375e-11
3.0,9.0,0.0,15590.0,0.0,1.725197070469736e-10,0.0,0.0,92506.0,4.50108801148295e-11,0.0,0.0,1887.0,1.0176230607407345e-11,0.0,0.0,3582.0,8.240452736083382e-10,0.0,0.0,10135.0,1.7464337040081825e-11
3.0,10.0,0.0,15590.0,0.0,1.0351182422818416e-10,0.0,0.0,92506.0,2.70065280688977e-11,0.0,0.0,1887.0,6.105738364444407e-12,0.0,0.0,3582.0,4.944271641650029e-10,0.0,0.0,10135.0,1.0478602224049095e-11
3.0,11.0,0.0,15590.0,0.0,6.21070945369105e-11,0.0,0.0,92506.0,1.6203916841338618e-11,0.0,0.0,1887.0,3.6634430186666445e-12,0.0,0.0,3582.0,2.966562984990018e-10,0.0,0.0,10135.0,6.287161334429457e-12
3.0,12.0,0.0,15590.0,0.0,3.7264256722146295e-11,0.0,0.0,92506.0,9.72235010480317e-12,0.0,0.0,1887.0,2.1980658111999865e-12,0.0,0.0,3582.0,1.7799377909940107e-10,0.0,0.0,10135.0,3.772296800657674e-12
3.0,13.0,0.0,15590.0,0.0,2.2358554033287777e-11,0.0,0.0,92506.0,5.8334100628819025e-12,0.0,0.0,1887.0,1.3188394867199919e-12,0.0,0.0,3582.0,1.0679626745964063e-10,0.0,0.0,10135.0,2.2633780803946043e-12
3.0,14.0,0.0,15590.0,0.0,1.3415132419972665e-11,2.162e-05,2.0,92506.0,8.648003500046038e-06,0.0,0.0,1887.0,7.913036920319951e-13,0.0,0.0,3582.0,6.407776047578437e-11,0.0,0.0,10135.0,1.3580268482367626e-12
3.0,15.0,0.0,15590.0,0.0,8.0490794519836e-12,0.0,0.0,92506.0,5.188802100027623e-06,0.0,0.0,1887.0,4.74782215219197e-13,0.0,0.0,3582.0,3.8446656285470623e-11,0.0,0.0,10135.0,8.148161089420575e-13
3.0,16.0,0.0,15590.0,0.0,4.829447671190159e-12,0.0,0.0,92506.0,3.113281260016574e-06,0.0,0.0,1887.0,2.848693291315182e-13,0.0,0.0,3582.0,2.3067993771282373e-11,0.0,0.0,10135.0,4.888896653652344e-13
3.0,17.0,0.0,15590.0,0.0,2.8976686027140956e-12,0.0,0.0,92506.0,1.8679687560099443e-06,0.0,0.0,1887.0,1.7092159747891092e-13,0.0,0.0,3582.0,1.3840796262769423e-11,0.0,0.0,10135.0,2.9333379921914064e-13
3.0,18.0,0.0,15590.0,0.0,1.7386011616284573e-12,0.0,0.0,92506.0,1.1207812536059665e-06,0.0,0.0,1887.0,1.0255295848734654e-13,0.0,0.0,3582.0,8.304477757661653e-12,0.0,0.0,10135.0,1.7600027953148438e-13
3.0,19.0,0.0,15590.0,0.0,1.0431606969770743e-12,0.0,0.0,92506.0,6.724687521635799e-07,0.0,0.0,1887.0,6.153177509240792e-14,0.0,0.0,3582.0,4.982686654596992e-12,0.0,0.0,10135.0,1.0560016771889062e-13
3.0,20.0,0.0,15590.0,0.0,6.258964181862445e-13,0.0,0.0,92506.0,4.034812512981479e-07,0.0,0.0,1887.0,3.691906505544475e-14,0.0,0.0,3582.0,2.989611992758195e-12,0.0,0.0,10135.0,6.336010063133437e-14
3.0,21.0,0.0,15590.0,0.0,3.755378509117467e-13,1.081e-05,1.0,92506.0,4.566088750778889e-06,0.0,0.0,1887.0,2.2151439033266847e-14,0.0,0.0,3582.0,1.793767195654917e-12,0.0,0.0,10135.0,3.801606037880062e-14
3.0,22.0,0.0,15590.0,0.0,2.2532271054704802e-13,2.162e-05,2.0,92506.0,1.1387653250467335e-05,0.0,0.0,1887.0,1.3290863419960107e-14,0.0,0.0,3582.0,1.0762603173929501e-12,0.0,0.0,10135.0,2.280963622728037e-14
3.0,23.0,0.0,15590.0,0.0,1.351936263282288e-13,1.081e-05,1.0,92506.0,1.1156591950280402e-05,0.0,0.0,1887.0,7.974518051976064e-15,0.0,0.0,3582.0,6.4575619043577e-13,0.0,0.0,10135.0,1.3685781736368222e-14
3.0,24.0,0.0,15590.0,0.0,8.111617579693729e-14,1.081e-05,1.0,92506.0,1.101795517016824e-05,0.0,0.0,1887.0,4.7847108311856385e-15,0.0,0.0,3582.0,3.87453714261462e-13,0.0,0.0,10135.0,8.211469041820933e-15
3.0,25.0,0.0,15590.0,0.0,4.866970547816237e-14,1.081e-05,1.0,92506.0,1.0934773102100943e-05,0.0,0.0,1887.0,2.870826498711383e-15,0.0,0.0,3582.0,2.324722285568772e-13,0.0,0.0,10135.0,4.92688142509256e-15
3.0,26.0,0.0,15590.0,0.0,2.920182328689742e-14,5.4051e-05,5.0,92506.0,2.8181263861260566e-05,0.0,0.0,1887.0,1.7224958992268298e-15,0.0,0.0,3582.0,1.394833371341263e-13,0.0,0.0,10135.0,2.9561288550555358e-15
3.0,27.0,0.000192431,15590.0,3.0,7.69724000175211e-05,5.4051e-05,5.0,92506.0,3.8529158316756335e-05,0.0,0.0,1887.0,1.0334975395360979e-15,0.0,0.0,3582.0,8.369000228047578e-14,0.0,0.0,10135.0,1.7736773130333214e-15
3.0,28.0,0.000449006,15590.0,7.0,0.00022578584001051267,2.162e-05,2.0,92506.0,3.17654949900538e-05,0.0,0.0,1887.0,6.200985237216587e-16,0.0,0.0,3582.0,5.0214001368285463e-14,0.0,0.0,10135.0,1.0642063878199928e-15
3.0,29.0,0.000320718,15590.0,5.0,0.0002637587040063076,2.162e-05,2.0,92506.0,2.7707296994032277e-05,0.0,0.0,1887.0,3.720591142329952e-16,0.0,0.0,3582.0,3.012840082097128e-14,0.0,0.0,10135.0,6.385238326919957e-16
3.0,30.0,0.001282874,15590.0,20.0,0.0006714048224037846,7.5671e-05,7.0,92506.0,4.689277819641937e-05,0.0,0.0,1887.0,2.232354685397971e-16,0.0,0.0,3582.0,1.8077040492582767e-14,0.0,0.0,10135.0,3.831142996151974e-16
3.0,31.0,0.000320718,15590.0,5.0,0.0005311300934422707,7.5671e-05,7.0,92506.0,5.840406691785162e-05,0.0,0.0,1887.0,1.3394128112387825e-16,0.0,0.0,3582.0,1.0846224295549659e-14,0.0,0.0,10135.0,2.2986857976911844e-16
3.0,32.0,0.00012828700000000001,15590.0,2.0,0.00036999285606536246,7.5671e-05,7.0,92506.0,6.531084015071097e-05,0.0,0.0,1887.0,8.036476867432694e-17,0.0,0.0,3582.0,6.5077345773297955e-15,0.0,0.0,10135.0,1.3792114786147105e-16
3.0,33.0,0.000513149,15590.0,8.0,0.00042725531363921744,0.00012972100000000001,12.0,92506.0,9.107490409042659e-05,0.0,0.0,1887.0,4.821886120459617e-17,0.0,0.0,3582.0,3.9046407463978774e-15,0.0,0.0,10135.0,8.275268871688263e-17
3.0,34.0,0.0,15590.0,0.0,0.00025635318818353046,6.4861e-05,6.0,92506.0,8.058934245425595e-05,0.0,0.0,1887.0,2.8931316722757696e-17,0.0,0.0,3582.0,2.3427844478387264e-15,0.0,0.0,10135.0,4.965161323012958e-17
3.0,35.0,0.0,15590.0,0.0,0.00015381191291011828,0.0,0.0,92506.0,4.835360547255357e-05,0.0,0.0,1887.0,1.7358790033654617e-17,0.0,0.0,3582.0,1.4056706687032358e-15,0.0,0.0,10135.0,2.979096793807775e-17
3.0,36.0,0.0,15590.0,0.0,9.228714774607096e-05,0.0,0.0,92506.0,2.9012163283532138e-05,0.0,0.0,1887.0,1.041527402019277e-17,0.0,0.0,3582.0,8.434024012219414e-16,0.0,0.0,10135.0,1.7874580762846648e-17
3.0,37.0,0.0,15590.0,0.0,5.537228864764257e-05,0.0,0.0,92506.0,1.7407297970119283e-05,0.0,0.0,1887.0,6.249164412115662e-18,0.0,0.0,3582.0,5.060414407331648e-16,0.0,0.0,10135.0,1.0724748457707988e-17
3.0,38.0,0.0,15590.0,0.0,3.322337318858554e-05,0.0,0.0,92506.0,1.0444378782071569e-05,0.0,0.0,1887.0,3.749498647269397e-18,0.0,0.0,3582.0,3.036248644398989e-16,0.0,0.0,10135.0,6.434849074624792e-18
3.0,39.0,0.0,15590.0,0.0,1.9934023913151325e-05,0.0,0.0,92506.0,6.266627269242941e-06,0.0,0.0,1887.0,2.2496991883616383e-18,0.0,0.0,3582.0,1.8217491866393933e-16,0.0,0.0,10135.0,3.8609094447748756e-18
3.0,40.0,0.0,15590.0,0.0,1.1960414347890795e-05,0.0,0.0,92506.0,3.759976361545764e-06,0.0,0.0,1887.0,1.3498195130169829e-18,0.0,0.0,3582.0,1.093049511983636e-16,0.0,0.0,10135.0,2.316545666864925e-18
3.0,41.0,0.0,15590.0,0.0,7.176248608734477e-06,0.0,0.0,92506.0,2.2559858169274586e-06,0.0,0.0,1887.0,8.098917078101897e-19,0.0,0.0,3582.0,6.558297071901816e-17,0.0,0.0,10135.0,1.3899274001189551e-18
3.0,42.0,0.0,15590.0,0.0,4.305749165240686e-06,0.0,0.0,92506.0,1.353591490156475e-06,0.0,0.0,1887.0,4.859350246861138e-19,0.0,0.0,3582.0,3.9349782431410895e-17,0.0,0.0,10135.0,8.33956440071373e-19
3.0,43.0,0.0,15590.0,0.0,2.5834494991444113e-06,0.0,0.0,92506.0,8.12154894093885e-07,0.0,0.0,1887.0,2.9156101481166827e-19,0.0,0.0,3582.0,2.3609869458846536e-17,0.0,0.0,10135.0,5.003738640428238e-19
3.0,44.0,0.0,15590.0,0.0,1.5500696994866468e-06,0.0,0.0,92506.0,4.87292936456331e-07,0.0,0.0,1887.0,1.7493660888700096e-19,0.0,0.0,3582.0,1.4165921675307922e-17,0.0,0.0,10135.0,3.002243184256943e-19
3.0,45.0,0.0,15590.0,0.0,9.30041819691988e-07,0.0,0.0,92506.0,2.923757618737986e-07,0.0,0.0,1887.0,1.0496196533220057e-19,0.0,0.0,3582.0,8.499553005184753e-18,0.0,0.0,10135.0,1.8013459105541658e-19
3.0,46.0,0.0,15590.0,0.0,5.580250918151927e-07,0.0,0.0,92506.0,1.7542545712427915e-07,0.0,0.0,1887.0,6.297717919932034e-20,0.0,0.0,3582.0,5.099731803110852e-18,0.0,0.0,10135.0,1.0808075463324994e-19
3.0,47.0,0.0,15590.0,0.0,3.3481505508911563e-07,0.0,0.0,92506.0,1.0525527427456749e-07,0.0,0.0,1887.0,3.7786307519592203e-20,0.0,0.0,3582.0,3.059839081866511e-18,0.0,0.0,10135.0,6.484845277994996e-20
3.0,48.0,0.0,15590.0,0.0,2.0088903305346939e-07,0.0,0.0,92506.0,6.315316456474049e-08,0.0,0.0,1887.0,2.2671784511755322e-20,0.0,0.0,3582.0,1.8359034491199066e-18,0.0,0.0,10135.0,3.8909071667969975e-20
3.0,49.0,0.0,15590.0,0.0,1.2053341983208162e-07,0.0,0.0,92506.0,3.789189873884429e-08,0.0,0.0,1887.0,1.360307070705319e-20,0.0,0.0,3582.0,1.1015420694719439e-18,0.0,0.0,10135.0,2.3345443000781983e-20
3.0,50.0,0.0,15590.0,0.0,7.232005189924897e-08,0.0,0.0,92506.0,2.273513924330657e-08,0.0,0.0,1887.0,8.161842424231914e-21,0.0,0.0,3582.0,6.609252416831663e-19,0.0,0.0,10135.0,1.400726580046919e-20
3.0,51.0,0.0,15590.0,0.0,4.339203113954938e-08,0.0,0.0,92506.0,1.3641083545983941e-08,0.0,0.0,1887.0,4.897105454539148e-21,0.0,0.0,3582.0,3.9655514500989975e-19,0.0,0.0,10135.0,8.404359480281514e-21
3.0,52.0,0.0,15590.0,0.0,2.603521868372963e-08,0.0,0.0,92506.0,8.184650127590364e-09,0.0,0.0,1887.0,2.9382632727234887e-21,0.0,0.0,3582.0,2.3793308700593984e-19,0.0,0.0,10135.0,5.042615688168908e-21
4.0,1.0,0.0,15691.0,0.0,1.5621131210237776e-08,0.0,0.0,92506.0,4.910790076554218e-09,0.0,0.0,1887.0,1.762957963634093e-21,0.0,0.0,3582.0,1.427598522035639e-19,0.0,0.0,10135.0,3.0255694129013447e-21
4.0,2.0,0.0,15691.0,0.0,9.372678726142665e-09,0.0,0.0,94421.0,2.946474045932531e-09,0.0,0.0,1903.0,1.0577747781804558e-21,0.0,0.0,3655.0,8.565591132213834e-20,0.0,0.0,10324.0,1.815341647740807e-21
4.0,3.0,0.0,15691.0,0.0,5.623607235685599e-09,0.0,0.0,94421.0,1.7678844275595186e-09,0.0,0.0,1903.0,6.346648669082735e-22,0.0,0.0,3655.0,5.1393546793283e-20,0.0,0.0,10324.0,1.0892049886444842e-21
4.0,4.0,0.0,15691.0,0.0,3.3741643414113593e-09,0.0,0.0,94421.0,1.060730656535711e-09,0.0,0.0,1903.0,3.8079892014496407e-22,0.0,0.0,3655.0,3.08361280759698e-20,0.0,0.0,10324.0,6.535229931866905e-22
4.0,5.0,6.3731e-05,15691.0,1.0,2.549442449860485e-05,0.0,0.0,94421.0,6.364383939214266e-10,0.0,0.0,1903.0,2.2847935208697845e-22,0.0,0.0,3655.0,1.850167684558188e-20,0.0,0.0,10324.0,3.921137959120143e-22
4.0,6.0,0.0,15691.0,0.0,1.529665469916291e-05,0.0,0.0,94421.0,3.8186303635285595e-10,0.0,0.0,1903.0,1.3708761125218706e-22,0.0,0.0,3655.0,1.1101006107349128e-20,0.0,0.0,10324.0,2.3526827754720857e-22
4.0,7.0,0.000127462,15691.0,2.0,6.0162792819497753e-05,1.0590999999999999e-05,1.0,94421.0,4.2366291178218116e-06,0.0,0.0,1903.0,8.225256675131223e-23,0.0,0.0,3655.0,6.6606036644094766e-21,0.0,0.0,10324.0,1.4116096652832514e-22
4.0,8.0,0.000127462,15691.0,2.0,8.708247569169865e-05,0.0,0.0,94421.0,2.541977470693087e-06,0.0,0.0,1903.0,4.9351540050787335e-23,0.0,0.0,3655.0,3.996362198645686e-21,0.0,0.0,10324.0,8.469657991699508e-23
4.0,9.0,0.000382385,15691.0,6.0,0.0002052034854150192,1.0590999999999999e-05,1.0,94421.0,5.7615864824158524e-06,0.0,0.0,1903.0,2.96109240304724e-23,0.0,0.0,3655.0,2.3978173191874116e-21,0.0,0.0,10324.0,5.0817947950197046e-23
4.0,10.0,0.000254923,15691.0,4.0,0.00022509129124901152,0.0,0.0,94421.0,3.4569518894495115e-06,0.0,0.0,1903.0,1.776655441828344e-23,0.0,0.0,3655.0,1.438690391512447e-21,0.0,0.0,10324.0,3.0490768770118227e-23
4.0,11.0,0.000254923,15691.0,4.0,0.00023702397474940692,0.0,0.0,94421.0,2.074171133669707e-06,0.0,0.0,1903.0,1.0659932650970064e-23,0.0,0.0,3655.0,8.632142349074682e-22,0.0,0.0,10324.0,1.8294461262070935e-23
4.0,12.0,0.000382385,15691.0,6.0,0.0002951683848496442,0.0,0.0,94421.0,1.2445026802018241e-06,0.0,0.0,1903.0,6.395959590582038e-24,0.0,0.0,3655.0,5.179285409444809e-22,0.0,0.0,10324.0,1.097667675724256e-23
4.0,13.0,0.000509846,15691.0,8.0,0.0003810394309097865,1.0590999999999999e-05,1.0,94421.0,4.983101608121094e-06,0.0,0.0,1903.0,3.837575754349223e-24,0.0,0.0,3655.0,3.1075712456668856e-22,0.0,0.0,10324.0,6.5860060543455364e-24
4.0,14.0,0.0,15691.0,0.0,0.00022862365854587187,0.0,0.0,94421.0,2.9898609648726563e-06,0.0,0.0,1903.0,2.3025454526095336e-24,0.0,0.0,3655.0,1.8645427474001313e-22,0.0,0.0,10324.0,3.951603632607322e-24
4.0,15.0,0.000127462,15691.0,2.0,0.00018815899512752312,2.1181999999999998e-05,2.0,94421.0,1.0266716578923594e-05,0.0,0.0,1903.0,1.3815272715657201e-24,0.0,0.0,3655.0,1.1187256484400787e-22,0.000484308,5.0,10324.0,0.00019372320000000002
4.0,16.0,0.0005735769999999999,15691.0,9.0,0.00034232619707651386,3.1773e-05,3.0,94421.0,1.886922994735416e-05,0.0,0.0,1903.0,8.28916362939432e-25,0.0,0.0,3655.0,6.712353890640472e-23,0.000774893,8.0,10324.0,0.00042619112000000003
4.0,17.0,0.001210885,15691.0,19.0,0.0006897497182459084,0.000158863,15.0,94421.0,7.486673796841249e-05,0.0,0.0,1903.0,4.9734981776365925e-25,0.0,0.0,3655.0,4.0274123343842833e-23,0.0,0.0,10324.0,0.000255714672
4.0,18.0,0.0008285,15691.0,13.0,0.0007452498309475451,0.000180045,17.0,94421.0,0.0001169380427810475,0.001050972,2.0,1903.0,0.00042038880000000006,0.000820793,3.0,3655.0,0.0003283172,0.0,0.0,10324.0,0.0001534288032
4.0,19.0,0.0017844620000000001,15691.0,28.0,0.0011609346985685272,0.001143813,108.0,94421.0,0.0005276880256686286,0.000525486,1.0,1903.0,0.00046242768000000006,0.000273598,1.0,3655.0,0.00030642952,0.004939946,51.0,10324.0,0.00206803568192
4.0,20.0,0.0011471539999999998,15691.0,18.0,0.0011554224191411163,0.0009531780000000001,90.0,94421.0,0.0006978840154011773,0.0052548609999999996,10.0,1903.0,0.0023794010079999997,0.0,0.0,3655.0,0.000183857712,0.00116234,12.0,10324.0,0.0017057574091519998
4.0,21.0,0.0006373080000000001,15691.0,10.0,0.0009481766514846698,0.000995541,94.0,94421.0,0.0008169468092407064,0.001576458,3.0,1903.0,0.0020582238047999997,0.001367989,5.0,3655.0,0.0006575102272,0.000193723,2.0,10324.0,0.0011009436454912
4.0,22.0,0.00031865400000000003,15691.0,5.0,0.0006963675908908019,0.001249722,118.0,94421.0,0.0009900568855444238,0.000525486,1.0,1903.0,0.00144512868288,0.000273598,1.0,3655.0,0.00050394533632,0.000678032,7.0,10324.0,0.00093177898729472
4.0,23.0,0.000446116,15691.0,7.0,0.0005962669545344812,0.001578039,149.0,94421.0,0.0012252497313266545,0.0,0.0,1903.0,0.0008670772097279999,0.0021887820000000002,8.0,3655.0,0.001177880001792,0.00038744699999999997,4.0,10324.0,0.000714046192376832
4.0,24.0,0.000127462,15691.0,2.0,0.0004087449727206887,3.1773e-05,3.0,94421.0,0.0007478590387959927,0.0,0.0,1903.0,0.0005202463258368,0.001367989,5.0,3655.0,0.0012539236010752,9.686200000000001e-05,1.0,10324.0,0.00046717251542609917
4.0,25.0,6.3731e-05,15691.0,1.0,0.0002707393836324132,0.00040245300000000004,38.0,94421.0,0.0006096966232775956,0.000525486,1.0,1903.0,0.00052234219550208,0.000820793,3.0,3655.0,0.00108067136064512,0.0,0.0,10324.0,0.0002803035092556595
4.0,26.0,0.00031865400000000003,15691.0,5.0,0.0002899052301794479,0.000285953,27.0,94421.0,0.00048019917396655736,0.000525486,1.0,1903.0,0.000523599717301248,0.0016415870000000001,6.0,3655.0,0.001305037616387072,0.0,0.0,10324.0,0.00016818210555339568
4.0,27.0,0.0,15691.0,0.0,0.00017394313810766875,0.000275362,26.0,94421.0,0.0003982643043799344,0.0,0.0,1903.0,0.0003141598303807488,0.000820793,3.0,3655.0,0.0011113397698322433,0.0,0.0,10324.0,0.0001009092633320374
4.0,28.0,0.0,15691.0,0.0,0.00010436588286460124,0.000317726,30.0,94421.0,0.00036604898262796066,0.0,0.0,1903.0,0.00018849589822844928,0.000547196,2.0,3655.0,0.000885682261899346,0.0,0.0,10324.0,6.054555799922244e-05
4.0,29.0,0.000191192,15691.0,3.0,0.00013909632971876077,2.1181999999999998e-05,2.0,94421.0,0.00022810218957677642,0.0,0.0,1903.0,0.00011309753893706956,0.0,0.0,3655.0,0.0005314093571396075,9.686200000000001e-05,1.0,10324.0,7.507213479953346e-05
4.0,30.0,6.3731e-05,15691.0,1.0,0.00010895019783125647,8.4727e-05,8.0,94421.0,0.00017075211374606582,0.0,0.0,1903.0,6.785852336224174e-05,0.000273598,1.0,3655.0,0.00042828481428376457,0.0,0.0,10324.0,4.504328087972008e-05
4.0,31.0,0.0,15691.0,0.0,6.537011869875388e-05,0.0,0.0,94421.0,0.00010245126824763949,0.0,0.0,1903.0,4.0715114017345043e-05,0.000547196,2.0,3655.0,0.00047584928857025876,0.0,0.0,10324.0,2.7025968527832048e-05
4.0,32.0,0.0,15691.0,0.0,3.922207121925232e-05,1.0590999999999999e-05,1.0,94421.0,6.57071609485837e-05,0.0,0.0,1903.0,2.4429068410407025e-05,0.0,0.0,3655.0,0.00028550957314215524,0.0,0.0,10324.0,1.6215581116699228e-05
4.0,33.0,0.0,15691.0,0.0,2.3533242731551394e-05,0.00012709,12.0,94421.0,9.026029656915023e-05,0.0,0.0,1903.0,1.4657441046244215e-05,0.0,0.0,3655.0,0.00017130574388529314,0.0,0.0,10324.0,9.729348670019536e-06
4.0,34.0,0.0,15691.0,0.0,1.4119945638930837e-05,0.0,0.0,94421.0,5.415617794149014e-05,0.0,0.0,1903.0,8.794464627746529e-06,0.0,0.0,3655.0,0.00010278344633117588,0.0,0.0,10324.0,5.837609202011721e-06
4.0,35.0,0.0,15691.0,0.0,8.471967383358502e-06,3.1773e-05,3.0,94421.0,4.5202906764894086e-05,0.0,0.0,1903.0,5.2766787766479174e-06,0.0,0.0,3655.0,6.167006779870553e-05,9.686200000000001e-05,1.0,10324.0,4.224736552120704e-05
4.0,36.0,0.0,15691.0,0.0,5.083180430015101e-06,0.0,0.0,94421.0,2.712174405893645e-05,0.0,0.0,1903.0,3.1660072659887503e-06,0.0,0.0,3655.0,3.700204067922332e-05,9.686200000000001e-05,1.0,10324.0,6.409321931272423e-05
4.0,37.0,0.0,15691.0,0.0,3.0499082580090606e-06,0.0,0.0,94421.0,1.6273046435361868e-05,0.0,0.0,1903.0,1.89960435959325e-06,0.0,0.0,3655.0,2.220122440753399e-05,0.0,0.0,10324.0,3.845593158763454e-05
4.0,38.0,0.0,15691.0,0.0,1.8299449548054363e-06,0.0,0.0,94421.0,9.76382786121712e-06,0.0,0.0,1903.0,1.13976261575595e-06,0.0,0.0,3655.0,1.3320734644520394e-05,0.0,0.0,10324.0,2.3073558952580724e-05
4.0,39.0,0.0,15691.0,0.0,1.0979669728832618e-06,0.0,0.0,94421.0,5.858296716730272e-06,0.0,0.0,1903.0,6.838575694535699e-07,0.0,0.0,3655.0,7.992440786712236e-06,0.0,0.0,10324.0,1.3844135371548433e-05
4.0,40.0,0.0,15691.0,0.0,6.587801837299571e-07,0.0,0.0,94421.0,3.514978030038163e-06,0.0,0.0,1903.0,4.103145416721419e-07,0.0,0.0,3655.0,4.795464472027341e-06,0.0,0.0,10324.0,8.30648122292906e-06
4.0,41.0,0.0,15691.0,0.0,3.952681102379742e-07,0.0,0.0,94421.0,2.1089868180228977e-06,0.0,0.0,1903.0,2.4618872500328515e-07,0.0,0.0,3655.0,2.877278683216405e-06,0.0,0.0,10324.0,4.983888733757436e-06
4.0,42.0,0.0,15691.0,0.0,2.371608661427845e-07,0.0,0.0,94421.0,1.2653920908137385e-06,0.0,0.0,1903.0,1.477132350019711e-07,0.0,0.0,3655.0,1.7263672099298428e-06,0.0,0.0,10324.0,2.9903332402544613e-06
4.0,43.0,0.0,15691.0,0.0,1.422965196856707e-07,0.0,0.0,94421.0,7.592352544882431e-07,0.0,0.0,1903.0,8.862794100118266e-08,0.0,0.0,3655.0,1.0358203259579056e-06,0.0,0.0,10324.0,1.7941999441526768e-06
4.0,44.0,0.0,15691.0,0.0,8.537791181140242e-08,0.0,0.0,94421.0,4.555411526929458e-07,0.0,0.0,1903.0,5.3176764600709597e-08,0.0,0.0,3655.0,6.214921955747434e-07,0.0,0.0,10324.0,1.076519966491606e-06
4.0,45.0,0.0,15691.0,0.0,5.122674708684145e-08,0.0,0.0,94421.0,2.733246916157675e-07,0.0,0.0,1903.0,3.1906058760425754e-08,0.0,0.0,3655.0,3.7289531734484603e-07,0.0,0.0,10324.0,6.459119798949637e-07
4.0,46.0,0.0,15691.0,0.0,3.073604825210487e-08,0.0,0.0,94421.0,1.639948149694605e-07,0.0,0.0,1903.0,1.914363525625545e-08,0.0,0.0,3655.0,2.237371904069076e-07,0.0,0.0,10324.0,3.8754718793697817e-07
4.0,47.0,0.0,15691.0,0.0,1.8441628951262923e-08,0.0,0.0,94421.0,9.83968889816763e-08,0.0,0.0,1903.0,1.148618115375327e-08,0.0,0.0,3655.0,1.3424231424414456e-07,0.0,0.0,10324.0,2.325283127621869e-07
4.0,48.0,0.0,15691.0,0.0,1.1064977370757754e-08,0.0,0.0,94421.0,5.903813338900577e-08,0.0,0.0,1903.0,6.891708692251961e-09,0.0,0.0,3655.0,8.054538854648673e-08,0.0,0.0,10324.0,1.3951698765731212e-07
4.0,49.0,0.0,15691.0,0.0,6.638986422454652e-09,0.0,0.0,94421.0,3.542288003340346e-08,0.0,0.0,1903.0,4.135025215351176e-09,0.0,0.0,3655.0,4.832723312789204e-08,0.0,0.0,10324.0,8.371019259438727e-08
4.0,50.0,0.0,15691.0,0.0,3.983391853472791e-09,0.0,0.0,94421.0,2.1253728020042076e-08,0.0,0.0,1903.0,2.4810151292107057e-09,0.0,0.0,3655.0,2.8996339876735222e-08,0.0,0.0,10324.0,5.022611555663236e-08
4.0,51.0,0.0,15691.0,0.0,2.3900351120836747e-09,0.0,0.0,94421.0,1.2752236812025246e-08,0.0,0.0,1903.0,1.4886090775264234e-09,0.0,0.0,3655.0,1.739780392604113e-08,0.0,0.0,10324.0,3.0135669333979416e-08
4.0,52.0,0.0,15691.0,0.0,1.4340210672502047e-09,0.0,0.0,94421.0,7.651342087215148e-09,0.0,0.0,1903.0,8.93165446515854e-10,0.0,0.0,3655.0,1.0438682355624678e-08,0.0,0.0,10324.0,1.808140160038765e-08
5.0,1.0,0.0,15901.0,0.0,8.604126403501228e-10,0.0,0.0,94421.0,4.590805252329089e-09,0.0,0.0,1903.0,5.358992679095124e-10,0.0,0.0,3655.0,6.263209413374807e-09,0.0,0.0,10324.0,1.084884096023259e-08
5.0,2.0,0.0,15901.0,0.0,5.162475842100737e-10,0.0,0.0,97029.0,2.754483151397453e-09,0.0,0.0,1854.0,3.215395607457074e-10,0.0,0.0,3637.0,3.757925648024884e-09,0.0,0.0,10423.0,6.5093045761395534e-09
5.0,3.0,0.0,15901.0,0.0,3.097485505260442e-10,0.0,0.0,97029.0,1.6526898908384718e-09,0.0,0.0,1854.0,1.9292373644742445e-10,0.0,0.0,3637.0,2.2547553888149303e-09,0.0,0.0,10423.0,3.9055827456837316e-09
5.0,4.0,0.0,15901.0,0.0,1.8584913031562652e-10,0.0,0.0,97029.0,9.91613934503083e-10,0.0,0.0,1854.0,1.1575424186845466e-10,0.0,0.0,3637.0,1.352853233288958e-09,0.0,0.0,10423.0,2.343349647410239e-09
5.0,5.0,0.0,15901.0,0.0,1.115094781893759e-10,0.0,0.0,97029.0,5.949683607018497e-10,0.0,0.0,1854.0,6.945254512107279e-11,0.0,0.0,3637.0,8.117119399733749e-10,0.0,0.0,10423.0,1.4060097884461434e-09
5.0,6.0,0.0,15901.0,0.0,6.690568691362553e-11,0.0,0.0,97029.0,3.569810164211098e-10,0.0,0.0,1854.0,4.167152707264367e-11,0.0,0.0,3637.0,4.870271639840249e-10,0.0,0.0,10423.0,8.43605873067686e-10
5.0,7.0,0.0,15901.0,0.0,4.014341214817532e-11,0.0,0.0,97029.0,2.1418860985266587e-10,0.0,0.0,1854.0,2.5002916243586202e-11,0.0,0.0,3637.0,2.9221629839041495e-10,0.0,0.0,10423.0,5.061635238406116e-10
