year,flu week,ME rate,ME pop,ME count,ME weighted rate,LC rate,LC count,LC pop,LC weighted rate,CS rate,CS count,CS pop,CS weighted rate,SG rate,SG count,SG pop,SG weighted rate,PA rate,PA count,PA pop,PA weighted rate,GA rate,GA count,GA pop,GA weighted rate,BR rate,BR count,BR pop,BR weighted rate
,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
1.0,1.0,0.0,1878.0,0.0,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0
1.0,2.0,0.0,1878.0,0.0,0.0,0.0007236689999999999,46.0,63565.0,0.0007236689999999999,1.2271e-05,1.0,81491.0,1.2271e-05,0.0,0.0,3618.0,0.0,0.0,0.0,15597.0,0.0,8.928299999999999e-05,8.0,89603.0,8.928299999999999e-05,0.0,0.0,5637.0,0.0
1.0,3.0,0.0,1878.0,0.0,0.0,0.000802328,51.0,63565.0,0.0007551325999999999,2.4543000000000002e-05,2.0,81491.0,1.71798e-05,0.0,0.0,3618.0,0.0,0.0,0.0,15597.0,0.0,0.00010044299999999999,9.0,89603.0,9.3747e-05,0.0,0.0,5637.0,0.0
1.0,4.0,0.0,1878.0,0.0,0.0,0.001588925,101.0,63565.0,0.00108864956,2.4543000000000002e-05,2.0,81491.0,2.012508e-05,0.0,0.0,3618.0,0.0,6.4115e-05,1.0,15597.0,2.5646000000000005e-05,0.00033481,30.0,89603.0,0.0001901722,0.0,0.0,5637.0,0.0
1.0,5.0,0.000532481,1878.0,1.0,0.0002129924,0.0007865960000000001,50.0,63565.0,0.000967828136,0.00015952700000000002,13.0,81491.0,7.588584800000001e-05,0.0,0.0,3618.0,0.0,0.0,0.0,15597.0,1.53876e-05,0.000502215,45.0,89603.0,0.00031498932,0.0,0.0,5637.0,0.0
1.0,6.0,0.002129925,1878.0,4.0,0.00097976544,0.00220247,140.0,63565.0,0.0014616848816,0.00011044200000000001,9.0,81491.0,8.97083088e-05,0.0,0.0,3618.0,0.0,6.4115e-05,1.0,15597.0,3.4878560000000006e-05,0.000703101,63.0,89603.0,0.000470233992,0.0,0.0,5637.0,0.0
1.0,7.0,0.004259850999999999,1878.0,8.0,0.0022917996639999997,0.0027845509999999997,177.0,63565.0,0.00199083132896,0.0,0.0,81491.0,5.382498528e-05,0.007462687,27.0,3618.0,0.0029850748,0.00025646,4.0,15597.0,0.00012351113600000003,0.004497617,403.0,89603.0,0.0020811871952,0.0,0.0,5637.0,0.0
1.0,8.0,0.0,1878.0,0.0,0.0013750797983999997,0.013309211000000001,846.0,63565.0,0.006518183197376,0.000220883,18.0,81491.0,0.00012064819116800001,0.011885018999999998,43.0,3618.0,0.00654505248,0.00326986,51.0,15597.0,0.0013820506816,0.0047096640000000006,422.0,89603.0,0.0031325779171200003,0.0,0.0,5637.0,0.0
1.0,9.0,0.000532481,1878.0,1.0,0.00103804027904,0.008888539,565.0,63565.0,0.0074663255184256,8.5899e-05,7.0,81491.0,0.00010674851470080001,0.007462687,27.0,3618.0,0.006912106288,0.004808617,75.0,15597.0,0.00275267720896,0.0012722789999999999,114.0,89603.0,0.002388458350272,0.0,0.0,5637.0,0.0
1.0,10.0,0.0,1878.0,0.0,0.0006228241674239999,0.0032565090000000003,207.0,63565.0,0.005782398911055361,2.4543000000000002e-05,2.0,81491.0,7.386630882048001e-05,0.007462687,27.0,3618.0,0.0071323385728,0.012374175,193.0,15597.0,0.006601276325376,0.000803545,72.0,89603.0,0.0017544930101632001,0.0,0.0,5637.0,0.0
1.0,11.0,0.0,1878.0,0.0,0.0003736945004543999,0.0,0.0,63565.0,0.0034694393466332164,1.2271e-05,1.0,81491.0,4.922818529228801e-05,0.00525152,19.0,3618.0,0.00638001114368,0.009232545,144.0,15597.0,0.0076537837952256,0.000122764,11.0,89603.0,0.00110180140609792,0.0,0.0,5637.0,0.0
1.0,12.0,0.0,1878.0,0.0,0.00022421670027263993,0.0032565090000000003,207.0,63565.0,0.00338426720797993,1.2271e-05,1.0,81491.0,3.44453111753728e-05,0.0046987290000000004,17.0,3618.0,0.005707498286208,0.0007693789999999999,12.0,15597.0,0.00490002187713536,1.116e-05,1.0,89603.0,0.000665544843658752,0.0,0.0,5637.0,0.0
1.0,13.0,0.0,1878.0,0.0,0.00013453002016358397,0.000692205,44.0,63565.0,0.002307442324787958,0.0,0.0,81491.0,2.066718670522368e-05,0.004422333,16.0,3618.0,0.0051934321717248,0.000577034,9.0,15597.0,0.003170826726281216,0.0,0.0,89603.0,0.0003993269061952512,0.0,0.0,5637.0,0.0
1.0,14.0,0.0,1878.0,0.0,8.071801209815037e-05,7.866e-05,5.0,63565.0,0.0014159293948727747,1.2271e-05,1.0,81491.0,1.730871202313421e-05,0.001105583,4.0,3618.0,0.0035582925030348796,0.000448804,7.0,15597.0,0.0020820176357687296,0.0,0.0,89603.0,0.00023959614371715072,0.0,0.0,5637.0,0.0
1.0,15.0,0.0,1878.0,0.0,4.843080725889022e-05,0.00081806,52.0,63565.0,0.0011767816369236649,0.0,0.0,81491.0,1.0385227213880526e-05,0.001381979,5.0,3618.0,0.0026877671018209278,0.000192345,3.0,15597.0,0.0013261485814612375,0.0,0.0,89603.0,0.00014375768623029042,0.0,0.0,5637.0,0.0
1.0,16.0,0.0,1878.0,0.0,2.9058484355334132e-05,0.000456226,29.0,63565.0,0.0008885593821541989,2.4543000000000002e-05,2.0,81491.0,1.6048336328328316e-05,0.002211166,8.0,3618.0,0.0024971266610925567,0.0,0.0,15597.0,0.0007956891488767425,0.0,0.0,89603.0,8.625461173817425e-05,0.0,0.0,5637.0,0.0
1.0,17.0,0.0,1878.0,0.0,1.7435090613200477e-05,0.00018878299999999998,12.0,63565.0,0.0006086488292925194,0.0,0.0,81491.0,9.62900179699699e-06,0.0030403540000000003,11.0,3618.0,0.0027144175966555342,0.0,0.0,15597.0,0.00047741348932604544,0.0,0.0,89603.0,5.175276704290455e-05,0.0,0.0,5637.0,0.0
1.0,18.0,0.0,1878.0,0.0,1.0461054367920287e-05,0.000220247,14.0,63565.0,0.0004532880975755116,0.0,0.0,81491.0,5.777401078198194e-06,0.003593145,13.0,3618.0,0.003065908557993321,0.0,0.0,15597.0,0.00028644809359562725,0.0,0.0,89603.0,3.105166022574273e-05,0.0,0.0,5637.0,0.0
1.0,19.0,0.0,1878.0,0.0,6.2766326207521715e-06,0.00011012299999999999,7.0,63565.0,0.00031602205854530695,2.4543000000000002e-05,2.0,81491.0,1.3283640646918919e-05,0.0030403540000000003,11.0,3618.0,0.0030556867347959924,0.0,0.0,15597.0,0.00017186885615737635,0.0,0.0,89603.0,1.8630996135445634e-05,0.0,0.0,5637.0,0.0
1.0,20.0,0.0,1878.0,0.0,3.7659795724513026e-06,0.000251711,16.0,63565.0,0.00029029763512718415,0.0,0.0,81491.0,7.97018438815135e-06,0.001934771,7.0,3618.0,0.0026073204408775955,0.0,0.0,15597.0,0.0001031213136944258,0.0,0.0,89603.0,1.117859768126738e-05,0.0,0.0,5637.0,0.0
1.0,21.0,0.0,1878.0,0.0,2.2595877434707814e-06,0.000204515,13.0,63565.0,0.0002559845810763105,0.0,0.0,81491.0,4.78211063289081e-06,0.002487562,9.0,3618.0,0.0025594170645265573,0.0,0.0,15597.0,6.187278821665547e-05,0.0,0.0,89603.0,6.707158608760428e-06,0.0,0.0,5637.0,0.0
1.0,22.0,0.0,1878.0,0.0,1.3557526460824688e-06,0.000456226,29.0,63565.0,0.00033608114864578634,0.0,0.0,81491.0,2.869266379734486e-06,0.002211166,8.0,3618.0,0.0024201166387159342,0.0,0.0,15597.0,3.712367292999328e-05,0.0,0.0,89603.0,4.024295165256256e-06,0.0,0.0,5637.0,0.0
1.0,23.0,0.0,1878.0,0.0,8.134515876494812e-07,0.000220247,14.0,63565.0,0.0002897474891874718,0.0,0.0,81491.0,1.7215598278406914e-06,0.002763958,10.0,3618.0,0.002557653183229561,0.0,0.0,15597.0,2.2274203757995967e-05,0.0,0.0,89603.0,2.4145770991537536e-06,0.0,0.0,5637.0,0.0
1.0,24.0,0.0,1878.0,0.0,4.880709525896887e-07,0.00037756599999999997,24.0,63565.0,0.00032487489351248303,0.0,0.0,81491.0,1.032935896704415e-06,0.001934771,7.0,3618.0,0.0023085003099377367,0.0,0.0,15597.0,1.3364522254797579e-05,0.0,0.0,89603.0,1.4487462594922521e-06,0.0,0.0,5637.0,0.0
1.0,25.0,0.0,1878.0,0.0,2.928425715538132e-07,0.00026744299999999997,17.0,63565.0,0.0003019021361074898,0.0,0.0,81491.0,6.197615380226489e-07,0.002763958,10.0,3618.0,0.002490683385962642,0.0,0.0,15597.0,8.018713352878548e-06,0.0,0.0,89603.0,8.692477556953513e-07,0.0,0.0,5637.0,0.0
1.0,26.0,0.0,1878.0,0.0,1.757055429322879e-07,0.000283175,18.0,63565.0,0.0002944112816644939,0.0,0.0,81491.0,3.7185692281358933e-07,0.001658375,6.0,3618.0,0.002157760031577585,0.0,0.0,15597.0,4.8112280117271285e-06,0.0,0.0,89603.0,5.215486534172107e-07,0.0,0.0,5637.0,0.0
1.0,27.0,0.0,1878.0,0.0,1.0542332575937274e-07,0.0,0.0,63565.0,0.00017664676899869632,0.0,0.0,81491.0,2.231141536881536e-07,0.001381979,5.0,3618.0,0.001847447618946551,0.0,0.0,15597.0,2.886736807036277e-06,0.0,0.0,89603.0,3.1292919205032643e-07,0.0,0.0,5637.0,0.0
1.0,28.0,0.0,1878.0,0.0,6.325399545562364e-08,0.0,0.0,63565.0,0.00010598806139921778,0.0,0.0,81491.0,1.3386849221289215e-07,0.001934771,7.0,3618.0,0.0018823769713679308,0.0,0.0,15597.0,1.7320420842217662e-06,0.0,0.0,89603.0,1.8775751523019586e-07,0.0,0.0,5637.0,0.0
1.0,29.0,0.000532481,1878.0,1.0,0.00021303035239727337,0.000503422,32.0,63565.0,0.0002649616368395307,0.0,0.0,81491.0,8.03210953277353e-08,0.001934771,7.0,3618.0,0.0019033345828207587,0.0,0.0,15597.0,1.0392252505330597e-06,0.0,0.0,89603.0,1.1265450913811751e-07,0.0,0.0,5637.0,0.0
1.0,30.0,0.0,1878.0,0.0,0.00012781821143836402,0.000550617,35.0,63565.0,0.0003792237821037184,0.0,0.0,81491.0,4.8192657196641174e-08,0.0,0.0,3618.0,0.0011420007496924553,0.0,0.0,15597.0,6.235351503198358e-07,0.0,0.0,89603.0,6.759270548287051e-08,0.0,0.0,5637.0,0.0
1.0,31.0,0.0,1878.0,0.0,7.669092686301841e-05,0.000361834,23.0,63565.0,0.00037226786926223106,0.0,0.0,81491.0,2.8915594317984704e-08,0.0,0.0,3618.0,0.0006852004498154731,0.0,0.0,15597.0,3.7412109019190146e-07,0.0,0.0,89603.0,4.0555623289722304e-08,0.0,0.0,5637.0,0.0
1.0,32.0,0.0,1878.0,0.0,4.6014556117811046e-05,9.439200000000001e-05,6.0,63565.0,0.0002611175215573386,0.0,0.0,81491.0,1.7349356590790823e-08,0.0,0.0,3618.0,0.0004111202698892839,0.0,0.0,15597.0,2.2447265411514086e-07,0.0,0.0,89603.0,2.4333373973833382e-08,0.0,0.0,5637.0,0.0
1.0,33.0,0.000532481,1878.0,1.0,0.00024060113367068664,0.000220247,14.0,63565.0,0.00024476931293440315,0.0,0.0,81491.0,1.0409613954474493e-08,0.0,0.0,3618.0,0.0002466721619335703,0.0,0.0,15597.0,1.346835924690845e-07,4.4641e-05,4.0,89603.0,1.7871000024384302e-05,0.0,0.0,5637.0,0.0
1.0,34.0,0.0,1878.0,0.0,0.00014436068020241198,0.00033037,21.0,63565.0,0.0002790095877606419,0.0,0.0,81491.0,6.245768372684696e-09,0.0,0.0,3618.0,0.00014800329716014218,0.0,0.0,15597.0,8.081015548145071e-08,0.0,0.0,89603.0,1.0722600014630581e-05,0.0,0.0,5637.0,0.0
1.0,35.0,0.0,1878.0,0.0,8.661640812144719e-05,0.000141587,9.0,63565.0,0.00022404055265638515,0.0,0.0,81491.0,3.747461023610818e-09,0.0,0.0,3618.0,8.88019782960853e-05,0.0,0.0,15597.0,4.8486093288870424e-08,0.0,0.0,89603.0,6.433560008778348e-06,0.0,0.0,5637.0,0.0
1.0,36.0,0.0,1878.0,0.0,5.196984487286831e-05,9.439200000000001e-05,6.0,63565.0,0.00017218113159383108,0.0,0.0,81491.0,2.2484766141664906e-09,0.0,0.0,3618.0,5.3281186977651176e-05,0.0,0.0,15597.0,2.9091655973322254e-08,0.0,0.0,89603.0,3.860136005267009e-06,0.0,0.0,5637.0,0.0
1.0,37.0,0.0,1878.0,0.0,3.118190692372098e-05,0.000141587,9.0,63565.0,0.00015994347895629865,0.0,0.0,81491.0,1.3490859684998943e-09,0.0,0.0,3618.0,3.19687121865907e-05,0.0,0.0,15597.0,1.745499358399335e-08,0.0,0.0,89603.0,2.3160816031602053e-06,0.0,0.0,5637.0,0.0
1.0,38.0,0.0,1878.0,0.0,1.8709144154232588e-05,9.439200000000001e-05,6.0,63565.0,0.00013372288737377918,0.0,0.0,81491.0,8.094515810999365e-10,0.0,0.0,3618.0,1.918122731195442e-05,0.0,0.0,15597.0,1.0472996150396011e-08,0.0,0.0,89603.0,1.3896489618961232e-06,0.0,0.0,5637.0,0.0
1.0,39.0,0.0,1878.0,0.0,1.1225486492539552e-05,9.439200000000001e-05,6.0,63565.0,0.00011799053242426752,0.0,0.0,81491.0,4.856709486599619e-10,0.0,0.0,3618.0,1.1508736387172652e-05,0.0,0.0,15597.0,6.283797690237606e-09,0.0,0.0,89603.0,8.33789377137674e-07,0.0,0.0,5637.0,0.0
1.0,40.0,0.0,1878.0,0.0,6.735291895523731e-06,9.439200000000001e-05,6.0,63565.0,0.00010855111945456051,0.0,0.0,81491.0,2.914025691959771e-10,0.0,0.0,3618.0,6.905241832303591e-06,0.0,0.0,15597.0,3.770278614142564e-09,0.0,0.0,89603.0,5.002736262826043e-07,0.0,0.0,5637.0,0.0
1.0,41.0,0.0,1878.0,0.0,4.0411751373142385e-06,0.0,0.0,63565.0,6.51306716727363e-05,0.0,0.0,81491.0,1.7484154151758626e-10,0.0,0.0,3618.0,4.143145099382155e-06,0.0,0.0,15597.0,2.262167168485538e-09,0.0,0.0,89603.0,3.001641757695626e-07,0.0,0.0,5637.0,0.0
1.0,42.0,0.0,1878.0,0.0,2.424705082388543e-06,0.0,0.0,63565.0,3.9078403003641784e-05,0.0,0.0,81491.0,1.0490492491055175e-10,0.0,0.0,3618.0,2.4858870596292925e-06,0.0,0.0,15597.0,1.3573003010913227e-09,0.0,0.0,89603.0,1.8009850546173755e-07,0.0,0.0,5637.0,0.0
1.0,43.0,0.0,1878.0,0.0,1.454823049433126e-06,0.0,0.0,63565.0,2.344704180218507e-05,0.0,0.0,81491.0,6.294295494633105e-11,0.0,0.0,3618.0,1.4915322357775754e-06,0.0,0.0,15597.0,8.143801806547936e-10,0.0,0.0,89603.0,1.0805910327704253e-07,0.0,0.0,5637.0,0.0
1.0,44.0,0.0,1878.0,0.0,8.728938296598755e-07,0.0,0.0,63565.0,1.4068225081311042e-05,0.0,0.0,81491.0,3.7765772967798626e-11,0.0,0.0,3618.0,8.949193414665452e-07,0.0,0.0,15597.0,4.886281083928761e-10,0.0,0.0,89603.0,6.483546196622551e-08,0.0,0.0,5637.0,0.0
1.0,45.0,0.0,1878.0,0.0,5.237362977959253e-07,0.0,0.0,63565.0,8.440935048786624e-06,0.0,0.0,81491.0,2.2659463780679174e-11,0.0,0.0,3618.0,5.36951604879927e-07,0.0,0.0,15597.0,2.931768650357257e-10,0.0,0.0,89603.0,3.89012771797353e-08,0.0,0.0,5637.0,0.0
1.0,46.0,0.0,1878.0,0.0,3.142417786775552e-07,0.0,0.0,63565.0,5.064561029271974e-06,0.0,0.0,81491.0,1.3595678268407504e-11,0.0,0.0,3618.0,3.221709629279562e-07,0.0,0.0,15597.0,1.759061190214354e-10,0.0,0.0,89603.0,2.334076630784118e-08,0.0,0.0,5637.0,0.0
1.0,47.0,0.0,1878.0,0.0,1.885450672065331e-07,0.0,0.0,63565.0,3.0387366175631846e-06,0.0,0.0,81491.0,8.157406961044503e-12,0.0,0.0,3618.0,1.9330257775677372e-07,0.0,0.0,15597.0,1.0554367141286123e-10,0.0,0.0,89603.0,1.4004459784704708e-08,0.0,0.0,5637.0,0.0
1.0,48.0,0.0,1878.0,0.0,1.1312704032391986e-07,0.0,0.0,63565.0,1.8232419705379106e-06,0.0,0.0,81491.0,4.894444176626701e-12,0.0,0.0,3618.0,1.1598154665406422e-07,0.0,0.0,15597.0,6.332620284771674e-11,0.0,0.0,89603.0,8.402675870822824e-09,0.0,0.0,5637.0,0.0
1.0,49.0,0.0,1878.0,0.0,6.78762241943519e-08,0.0,0.0,63565.0,1.0939451823227463e-06,0.0,0.0,81491.0,2.9366665059760207e-12,0.0,0.0,3618.0,6.958892799243853e-08,0.0,0.0,15597.0,3.799572170863004e-11,0.0,0.0,89603.0,5.041605522493694e-09,0.0,0.0,5637.0,0.0
1.0,50.0,0.0,1878.0,0.0,4.072573451661114e-08,0.0,0.0,63565.0,6.563671093936478e-07,0.0,0.0,81491.0,1.7619999035856124e-12,0.0,0.0,3618.0,4.175335679546312e-08,0.0,0.0,15597.0,2.2797433025178023e-11,0.0,0.0,89603.0,3.0249633134962165e-09,0.0,0.0,5637.0,0.0
1.0,51.0,0.0,1878.0,0.0,2.4435440709966686e-08,0.0,0.0,63565.0,3.9382026563618863e-07,0.0,0.0,81491.0,1.0571999421513674e-12,0.0,0.0,3618.0,2.505201407727787e-08,0.0,0.0,15597.0,1.3678459815106813e-11,0.0,0.0,89603.0,1.8149779880977299e-09,0.0,0.0,5637.0,0.0
1.0,52.0,0.0,1878.0,0.0,1.466126442598001e-08,0.0,0.0,63565.0,2.3629215938171318e-07,0.0,0.0,81491.0,6.343199652908204e-13,0.0,0.0,3618.0,1.503120844636672e-08,0.0,0.0,15597.0,8.207075889064088e-12,0.0,0.0,89603.0,1.088986792858638e-09,0.0,0.0,5637.0,0.0
1.0,53.0,0.0,1878.0,0.0,8.796758655588006e-09,0.0,0.0,63565.0,1.417752956290279e-07,0.0,0.0,81491.0,3.8059197917449225e-13,0.0,0.0,3618.0,9.018725067820032e-09,0.0,0.0,15597.0,4.924245533438452e-12,0.0,0.0,89603.0,6.533920757151827e-10,0.0,0.0,5637.0,0.0
2.0,1.0,0.0,1877.0,0.0,5.2780551933528035e-09,0.0,0.0,63565.0,8.506517737741673e-08,0.0,0.0,81491.0,2.2835518750469535e-13,0.0,0.0,3618.0,5.411235040692019e-09,0.0,0.0,15597.0,2.9545473200630713e-12,0.0,0.0,89603.0,3.9203524542910965e-10,0.0,0.0,5637.0,0.0
2.0,2.0,0.0,1877.0,0.0,3.166833116011682e-09,0.0,0.0,64242.0,5.103910642645003e-08,0.0,0.0,81674.0,1.370131125028172e-13,0.0,0.0,3585.0,3.2467410244152112e-09,0.0,0.0,15506.0,1.7727283920378427e-12,0.0,0.0,91295.0,2.3522114725746577e-10,0.0,0.0,5729.0,0.0
2.0,3.0,0.0,1877.0,0.0,1.900099869607009e-09,0.0,0.0,64242.0,3.0623463855870017e-08,0.0,0.0,81674.0,8.220786750169031e-14,0.0,0.0,3585.0,1.9480446146491267e-09,0.0,0.0,15506.0,1.0636370352227055e-12,0.0,0.0,91295.0,1.4113268835447945e-10,0.0,0.0,5729.0,0.0
2.0,4.0,0.0,1877.0,0.0,1.1400599217642054e-09,0.0,0.0,64242.0,1.837407831352201e-08,0.0,0.0,81674.0,4.932472050101419e-14,0.0,0.0,3585.0,1.168826768789476e-09,0.0,0.0,15506.0,6.381822211336233e-13,0.0,0.0,91295.0,8.467961301268766e-11,0.0,0.0,5729.0,0.0
2.0,5.0,0.0,1877.0,0.0,6.840359530585232e-10,0.0,0.0,64242.0,1.1024446988113206e-08,0.0,0.0,81674.0,2.959483230060851e-14,0.0,0.0,3585.0,7.012960612736856e-10,0.0,0.0,15506.0,3.8290933268017397e-13,0.0,0.0,91295.0,5.0807767807612596e-11,0.0,0.0,5729.0,0.0
2.0,6.0,0.0,1877.0,0.0,4.1042157183511387e-10,0.0,0.0,64242.0,6.614668192867924e-09,0.0,0.0,81674.0,1.7756899380365105e-14,0.0,0.0,3585.0,4.2077763676421136e-10,0.0,0.0,15506.0,2.297455996081044e-13,0.0,0.0,91295.0,3.0484660684567556e-11,0.0,0.0,5729.0,0.0
2.0,7.0,0.0,1877.0,0.0,2.462529431010683e-10,0.0,0.0,64242.0,3.9688009157207545e-09,0.0,0.0,81674.0,1.0654139628219063e-14,0.0,0.0,3585.0,2.524665820585268e-10,0.0,0.0,15506.0,1.3784735976486264e-13,0.0,0.0,91295.0,1.8290796410740533e-11,0.0,0.0,5729.0,0.0
2.0,8.0,0.0,1877.0,0.0,1.4775176586064096e-10,0.0,0.0,64242.0,2.381280549432453e-09,0.0,0.0,81674.0,6.392483776931438e-15,0.0,0.0,3585.0,1.5147994923511608e-10,0.0,0.0,15506.0,8.270841585891758e-14,0.0,0.0,91295.0,1.0974477846444319e-11,0.0,0.0,5729.0,0.0
2.0,9.0,0.0,1877.0,0.0,8.865105951638457e-11,0.0,0.0,64242.0,1.4287683296594717e-09,0.0,0.0,81674.0,3.835490266158862e-15,0.0,0.0,3585.0,9.088796954106965e-11,0.0,0.0,15506.0,4.962504951535055e-14,1.0954e-05,1.0,91295.0,4.381606584686708e-06,0.0,0.0,5729.0,0.0
2.0,10.0,0.0,1877.0,0.0,5.319063570983074e-11,0.0,0.0,64242.0,8.57260997795683e-10,0.0,0.0,81674.0,2.301294159695317e-15,0.0,0.0,3585.0,5.4532781724641786e-11,0.0,0.0,15506.0,2.9775029709210326e-14,0.0,0.0,91295.0,2.6289639508120247e-06,0.0,0.0,5729.0,0.0
2.0,11.0,0.0,1877.0,0.0,3.191438142589844e-11,0.0,0.0,64242.0,5.143565986774098e-10,0.0,0.0,81674.0,1.3807764958171902e-15,0.0,0.0,3585.0,3.271966903478507e-11,0.0,0.0,15506.0,1.7865017825526196e-14,1.0954e-05,1.0,91295.0,5.958978370487215e-06,0.0,0.0,5729.0,0.0
2.0,12.0,0.0,1877.0,0.0,1.9148628855539065e-11,0.0,0.0,64242.0,3.086139592064459e-10,0.0,0.0,81674.0,8.284658974903141e-16,0.0,0.0,3585.0,1.9631801420871044e-11,0.0,0.0,15506.0,1.0719010695315718e-14,1.0954e-05,1.0,91295.0,7.95698702229233e-06,0.0,0.0,5729.0,0.0
2.0,13.0,0.0,1877.0,0.0,1.1489177313323439e-11,0.0,0.0,64242.0,1.851683755238675e-10,0.0,0.0,81674.0,4.9707953849418845e-16,0.0,0.0,3585.0,1.1779080852522626e-11,0.0,0.0,15506.0,6.4314064171894306e-15,0.0,0.0,91295.0,4.774192213375398e-06,0.0,0.0,5729.0,0.0
2.0,14.0,0.0,1877.0,0.0,6.893506387994063e-12,0.0,0.0,64242.0,1.111010253143205e-10,0.0,0.0,81674.0,2.982477230965131e-16,0.0,0.0,3585.0,7.0674485115135755e-12,0.0,0.0,15506.0,3.8588438503136585e-15,1.0954e-05,1.0,91295.0,7.2461153280252395e-06,0.0,0.0,5729.0,0.0
2.0,15.0,0.0,1877.0,0.0,4.136103832796438e-12,0.0,0.0,64242.0,6.66606151885923e-11,0.0,0.0,81674.0,1.7894863385790784e-16,0.0,0.0,3585.0,4.2404691069081455e-12,0.0,0.0,15506.0,2.315306310188195e-15,2.1907e-05,2.0,91295.0,1.3110469196815144e-05,0.0,0.0,5729.0,0.0
2.0,16.0,0.0,1877.0,0.0,2.4816622996778627e-12,1.5566e-05,1.0,64242.0,6.226439996369113e-06,0.0,0.0,81674.0,1.073691803147447e-16,0.0,0.0,3585.0,2.544281464144887e-12,0.00038694699999999995,6.0,15506.0,0.0001547788000013892,3.2860999999999996e-05,3.0,91295.0,2.1010681518089085e-05,0.0,0.0,5729.0,0.0
2.0,17.0,0.0,1877.0,0.0,1.4889973798067176e-12,0.000326889,21.0,64242.0,0.00013449146399782149,0.0,0.0,81674.0,6.442150818884682e-17,0.0,0.0,3585.0,1.5265688784869322e-12,0.000257965,4.0,15506.0,0.00019605328000083352,3.2860999999999996e-05,3.0,91295.0,2.575080891085345e-05,0.0,0.0,5729.0,0.0
2.0,18.0,0.0,1877.0,0.0,8.933984278840305e-13,0.00026462400000000003,17.0,64242.0,0.00018654447839869292,1.2244000000000002e-05,1.0,81674.0,4.897600000038654e-06,0.0,0.0,3585.0,9.159413270921593e-13,0.000451438,7.0,15506.0,0.0002982071680005001,0.000602443,55.0,91295.0,0.0002564276853465121,0.0,0.0,5729.0,0.0
2.0,19.0,0.0,1877.0,0.0,5.360390567304183e-13,0.000591513,38.0,64242.0,0.00034853188703921575,0.0,0.0,81674.0,2.938560000023192e-06,0.0,0.0,3585.0,5.495647962552956e-13,0.000451438,7.0,15506.0,0.0003594995008003001,0.000525768,48.0,91295.0,0.0003641638112079073,0.0,0.0,5729.0,0.0
2.0,20.0,0.0,1877.0,0.0,3.2162343403825097e-13,0.00046698400000000004,30.0,64242.0,0.0003959127322235295,0.000122438,10.0,81674.0,5.073833600001391e-05,0.0,0.0,3585.0,3.2973887775317734e-13,0.000257965,4.0,15506.0,0.00031888570048018,1.0954e-05,1.0,91295.0,0.00022287988672474438,0.0,0.0,5729.0,0.0
2.0,21.0,0.0,1877.0,0.0,1.9297406042295057e-13,0.000295757,19.0,64242.0,0.0003558504393341177,2.4488000000000003e-05,2.0,81674.0,4.023820160000835e-05,0.0,0.0,3585.0,1.978433266519064e-13,0.0,0.0,15506.0,0.00019133142028810802,0.00043814,40.0,91295.0,0.00030898393203484663,0.0,0.0,5729.0,0.0
2.0,22.0,0.0,1877.0,0.0,1.1578443625377034e-13,0.000435852,28.0,64242.0,0.00038785106360047063,0.000110194,9.0,81674.0,6.822052096000501e-05,0.0,0.0,3585.0,1.1870599599114385e-13,0.0,0.0,15506.0,0.0001147988521728648,0.000383373,35.0,91295.0,0.000338739559220908,0.0,0.0,5729.0,0.0
2.0,23.0,0.0,1877.0,0.0,6.94706617522622e-14,0.00048255,31.0,64242.0,0.00042573063816028235,0.00018365700000000002,15.0,81674.0,0.00011439511257600301,0.0,0.0,3585.0,7.12235975946863e-14,0.000451438,7.0,15506.0,0.0002494545113037189,0.000284791,26.0,91295.0,0.0003171601355325448,0.0,0.0,5729.0,0.0
2.0,24.0,0.0,1877.0,0.0,4.1682397051357315e-14,0.000653778,42.0,64242.0,0.0005169495828961694,0.000477508,39.0,81674.0,0.00025964026754560183,0.0,0.0,3585.0,4.273415855681178e-14,0.000644912,10.0,15506.0,0.0004076375067822314,0.000306698,28.0,91295.0,0.00031297528131952687,0.0,0.0,5729.0,0.0
2.0,25.0,0.0,1877.0,0.0,2.500943823081439e-14,0.00088727,57.0,64242.0,0.0006650777497377016,0.00018365700000000002,15.0,81674.0,0.0002292469605273611,0.0,0.0,3585.0,2.5640495134087066e-14,0.000838385,13.0,15506.0,0.0005799365040693389,0.000361466,33.0,91295.0,0.0003323715687917161,0.0,0.0,5729.0,0.0
2.0,26.0,0.0,1877.0,0.0,1.5005662938488633e-14,0.0019457679999999998,125.0,64242.0,0.0011773538498426209,0.000244876,20.0,81674.0,0.00023549857631641666,0.0,0.0,3585.0,1.5384297080452237e-14,0.000451438,7.0,15506.0,0.0005285371024416033,0.000427187,39.0,91295.0,0.00037029774127502965,0.0,0.0,5729.0,0.0
2.0,27.0,0.000532765,1877.0,1.0,0.00021310600000900342,1.5566e-05,1.0,64242.0,0.0007126387099055725,0.000220388,18.0,81674.0,0.00022945434578984996,0.0,0.0,3585.0,9.230578248271343e-15,0.00038694699999999995,6.0,15506.0,0.00047190106146496197,0.000361466,33.0,91295.0,0.00036676504476501777,0.0,0.0,5729.0,0.0
